property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"10 bed house, Plymouth","Pennycomequick, Alma Road, Plymouth, Plymouth, PL3 4HB",From £9 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/YyCZ8T8-Hkik8J4ugn9pig.jpg",https://www.accommodationforstudents.com/property/AGT89674_31055283,08-Dec-2021 18:58:55
"10 bed house, Crookesmoor","crookesmoor road, Crookesmoor, Sheffield, S63FS",From £90 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ad3aa5e47-33bb-482f-9cb3-277baf1afe01/0-1605240037604.jpg",https://www.accommodationforstudents.com/property/168843,08-Dec-2021 18:58:55
"10 bed house, Plymouth","280 Citadel Road, Plymouth, Plymouth, PL1 2PZ",From £99 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/py19spT-pU2W-WWr5XPqPQ.jpg",https://www.accommodationforstudents.com/property/AGT89674_31046901,08-Dec-2021 18:58:55
"10 bed house, Broomhall","Upper Hanover Street, Broomhall, Sheffield, S37RQ",From £90 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190326_Main.jpg",https://www.accommodationforstudents.com/property/190326,08-Dec-2021 18:58:55
"10 bed house, Liverpool","City Centre, Liverpool, Liverpool, L8 1XE",From £100 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/e37a232b5cc035a194f4ef7b43cbdabb_0.jpg",https://www.accommodationforstudents.com/property/AGT32230_1688,08-Dec-2021 18:58:55
"10 bed house, Plymouth","280 Citadel Road, Plymouth, Plymouth, PL1 2PZ",From £99 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/K8zvdxCBA06BUqGT6vyQWA.jpg",https://www.accommodationforstudents.com/property/AGT89674_30990070,08-Dec-2021 18:58:55
"10 bed flat, Lancashire","Fishergate Hill (11 Bed)-LO, Lancashire, PRESTON, PR1 8JD",From £105 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/2101?at=637244652810000000",https://www.accommodationforstudents.com/property/AGT04991_RL0270,08-Dec-2021 18:58:55
"10 bed house, Plymouth","Sutherland Road, Plymouth, Plymouth, PL4 6BN",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/36851/31031425/image/s2/637699427941089381/77ca61528a4cf178e166de90d5319e93592c0ec4.jpg",https://www.accommodationforstudents.com/property/AGT36851_31031425,08-Dec-2021 18:58:55
"10 bed house, Near University","Park Road, Near university, Hartlepool, TS269HT",From £79 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/128846_Main.jpg",https://www.accommodationforstudents.com/property/128846,08-Dec-2021 18:58:55
"10 bed house, Near University","Hutton Avenue, Near university, Hartlepool, TS269PN",From £69 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/111112_Main.jpg",https://www.accommodationforstudents.com/property/111112,08-Dec-2021 18:58:55
"10 bed flat, City Centre","High Street, City centre, Hull, HU11NQ",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/188078_Main.jpg",https://www.accommodationforstudents.com/property/188078,08-Dec-2021 18:58:55
"11 bed house, Withington","Everett Road, Withington, Manchester, M203EA",From £109 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A56b6be10-abcd-400f-8bd5-f58aa4737ee0/4-1637141818039.jpg",https://www.accommodationforstudents.com/property/255168,08-Dec-2021 18:58:55
"11 bed house, West Bridgford","Wilford Lane, West Bridgford, Nottingham, NG27QZ",From £120 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ad19122bf-7255-40e0-8eac-33d6b4bbae29/0-1638896986052.jpeg",https://www.accommodationforstudents.com/property/254822,08-Dec-2021 18:58:55
"11 bed house, Withington","Burton Road, Withington, Manchester, M201HB",From £120 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A0de20f73-4685-48a1-b2e5-5c83b08a1219/7-1638189996825.jpg",https://www.accommodationforstudents.com/property/255320,08-Dec-2021 18:58:55
"11 bed house, Mutley","Sutherland Road, Mutley, Plymouth, PL46BW",From £69 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/130083_Main.jpg",https://www.accommodationforstudents.com/property/130083,08-Dec-2021 18:58:55
"11 bed house, Hillfields","Willowbank Mews, Hillfields, Coventry, CV12BN",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A76116f17-b250-4031-8a9a-4f45e39253da/0-1638364123450.jpg",https://www.accommodationforstudents.com/property/255353,08-Dec-2021 18:58:55
"11 bed house, Mutley","Houndiscombe Road, Mutley, Plymouth, PL46HQ",From £69 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/176781_Main.jpg",https://www.accommodationforstudents.com/property/176781,08-Dec-2021 18:58:55
"11 bed house, Plymouth","Citadel Road, Plymouth, Plymouth, PL1 2PZ",From £94 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/SySiTXR-XUSqMB_u82KjkA.jpg",https://www.accommodationforstudents.com/property/AGT89674_30857203,08-Dec-2021 18:58:55
"12 bed house, City Centre","St. James's Street, City centre, Nottingham, NG16FJ",From £145 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/23025_145666_Great location.jpg",https://www.accommodationforstudents.com/property/23025,08-Dec-2021 18:58:55
"11 bed house, Nottingham","25 All Saints Street, Nottingham, Nottingham, NG7 4DP",From £150 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/c4d756fe15f4fe144ecf5ae11608eaa3_0.jpg",https://www.accommodationforstudents.com/property/AGT71591_6848635,08-Dec-2021 18:58:55
"11 bed house, Fallowfield","Granville Road, Fallowfield, Manchester, M146AE",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/177284_Main.jpg",https://www.accommodationforstudents.com/property/177284,08-Dec-2021 18:58:55
"11 bed house, Hillfields","Willowbank Mews, Hillfields, Coventry, CV12BN",From £145 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A76116f17-b250-4031-8a9a-4f45e39253da/0-1630676072140.jpg",https://www.accommodationforstudents.com/property/253606,08-Dec-2021 18:58:55
"11 bed house, Near University","Brook Lane, Near university, Chester, CH12AP",From £89 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/88324_Main.jpg",https://www.accommodationforstudents.com/property/88324,08-Dec-2021 18:58:55
"11 bed flat, City Centre","High Street, City centre, Hull, HU11NQ",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/187783_Main.jpg",https://www.accommodationforstudents.com/property/187783,08-Dec-2021 18:58:55
"12 bed house, University Of Central Lancashire","Plungington Road, University of central lancashire, Preston, PR17RA",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190275_Main.jpg",https://www.accommodationforstudents.com/property/190275,08-Dec-2021 18:58:55
"12 bed house, Central","Aughton street, Central, Ormskirk, L393LG",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/82620_Main.jpg",https://www.accommodationforstudents.com/property/82620,08-Dec-2021 18:58:55
"12 bed house, Newcastle Under Lyme","King Street, Newcastle-under-Lyme, Stoke, ST5 1EN",From £100 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29679/31065582/image/s2/637711131806347653/a333e1a61d8ddf5bb64bb787fd0c26de5ffcb1bc.jpg",https://www.accommodationforstudents.com/property/AGT29679_31065582,08-Dec-2021 18:58:55
"13 bed house, Lipson","Lipson road, Lipson, Plymouth, PL48PN",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/95551_Main.jpg",https://www.accommodationforstudents.com/property/95551,08-Dec-2021 18:58:55
"14 bed house, City Centre","St. James's Street, City centre, Nottingham, NG16FJ",From £145 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/23028_Main.jpg",https://www.accommodationforstudents.com/property/23028,08-Dec-2021 18:58:55
"14 bed house, Nottingham","18 Newstead Grove The Arboretum, Nottingham, Nottingham, NG1 4GZ",From £145 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/a139d32eef9a2afa517db7b94a0bd7dc_0.png",https://www.accommodationforstudents.com/property/AGT71591_6848221,08-Dec-2021 18:58:55
"14 bed house, City Centre","LODGE LANE, City centre, Derby, DE13HB",From £140 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/188651_Main.jpg",https://www.accommodationforstudents.com/property/188651,08-Dec-2021 18:58:55
"14 bed flat, City Centre","Ladywell Halls, City centre, Preston, PR12XF",From £72 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/134843_Main.jpg",https://www.accommodationforstudents.com/property/134843,08-Dec-2021 18:58:55
"14 bed house, High Throston","Hutton Avenue, High throston, Hartlepool, TS269PN",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/113779_Main.jpg",https://www.accommodationforstudents.com/property/113779,08-Dec-2021 18:58:55
"15 bed house, Plymouth","Apsley Road, Plymouth, Plymouth, PL4 6PJ",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/XoGHI8JJGE2QGv7jNALtKA.jpg",https://www.accommodationforstudents.com/property/AGT89674_31056760,08-Dec-2021 18:58:55
Hollingbury House,"City Centre, Brighton, BN2 4AA",From £205 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3325_main22062021170445.jpg",https://www.accommodationforstudents.com/student-hall/3325-hollingbury-house-brighton,08-Dec-2021 18:58:55
Goods Corner,"Near University, Edinburgh, EH16 6AJ",From £184 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3188_main07012021135232.jpg",https://www.accommodationforstudents.com/student-hall/3188-goods-corner-edinburgh,08-Dec-2021 18:58:55
Highlight Thomas Street,"City Centre, Dublin, Dublin 8",From €215 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3129_main17092018164147.jpg",https://www.accommodationforstudents.com/student-hall/3129-highlight-thomas-street-dublin,08-Dec-2021 18:58:55
Collegelands,"Near University, Glasgow, G31 1HX",From £124 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_413_main20122019095741.jpg",https://www.accommodationforstudents.com/student-hall/413-collegelands-glasgow,08-Dec-2021 18:58:55
Optima,"Charnwood, Loughborough, LE11 5AS",From £140 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_315_main02072018155849.jpg",https://www.accommodationforstudents.com/student-hall/315-optima-loughborough,08-Dec-2021 18:58:55
iQ Collingwood,"City Centre, Newcastle, NE1 6PA",From £129 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3158_main27022019115956.jpg",https://www.accommodationforstudents.com/student-hall/3158-iq-collingwood-newcastle,08-Dec-2021 18:58:55
iQ Kingston,"City Centre, Kingston, KT1 1TY",From £226 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3035_main27022019104602.jpg",https://www.accommodationforstudents.com/student-hall/3035-iq-kingston,08-Dec-2021 18:58:55
Sharman Court,"City Centre, Sheffield, S1 4FA",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_1865_main12082021155956.jpg",https://www.accommodationforstudents.com/student-hall/1865-sharman-court-sheffield,08-Dec-2021 18:58:55
Prince Consort Village,"Fulham, London, W12 9PL",From £236 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_2939_main17122018170154.jpg",https://www.accommodationforstudents.com/student-hall/2939-prince-consort-village-london,08-Dec-2021 18:58:55
Glasgow West End,"City Centre, Glasgow, G3 8PX",From £182 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3013_main02122020131928.jpg",https://www.accommodationforstudents.com/student-hall/3013-glasgow-west-end,08-Dec-2021 18:58:55
Castle Gate,"City Centre, Nottingham, NG1 7AT",From £124 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3245_main23112018144401.jpg",https://www.accommodationforstudents.com/student-hall/3245-castle-gate-nottingham,08-Dec-2021 18:58:55
Great Patrick Street,"City Centre, Belfast, BT1 2LT",From £129 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3144_main29032019141119.jpg",https://www.accommodationforstudents.com/student-hall/3144-great-patrick-street-belfast,08-Dec-2021 18:58:55
Lewisham,"Lewisham, London, SE13 7SD",From £224 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_2940_main08062020162723.jpg",https://www.accommodationforstudents.com/student-hall/2940-lewisham-london,08-Dec-2021 18:58:55
iQ Elgin Place,"City Centre, Glasgow, G2 4JW",From £163 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3029_main14052018153359.jpg",https://www.accommodationforstudents.com/student-hall/3029-iq-elgin-place-glasgow,08-Dec-2021 18:58:55
Trinity View,"City Centre, Coventry, CV1 2JE",From £145 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3240_main1130202195900AM.jpg",https://www.accommodationforstudents.com/student-hall/3240-trinity-view-coventry,08-Dec-2021 18:58:55
Grenville Street,"City Centre, Liverpool, L1 5JR",From £124 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_567_main02102018114725.jpg",https://www.accommodationforstudents.com/student-hall/567-grenville-street-liverpool,08-Dec-2021 18:58:55
Fraser Studios,"City Centre, Aberdeen, AB25 3TN",From £157 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_3019_main16012020142205.jpg",https://www.accommodationforstudents.com/student-hall/3019-fraser-studios-aberdeen,08-Dec-2021 18:58:55
Scape Surrey,"Walnut Tree Close, Guildford, GU1 4BJ",From £175 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=314,fit=cover/https://afs-pbsa-images-prod.s3.eu-west-2.amazonaws.com/lphs_1795_main29062021161937.jpg",https://www.accommodationforstudents.com/student-hall/1795-scape-surrey-guildford,08-Dec-2021 18:58:55
